influencer_id,blog_url,post_url,tag,matched_keywords
747864,http://blogs.nordstrom.com/fashion/,http://blogs.nordstrom.com/fashion/celebrating-summer-with-lilly-pulitzer/,diy.art.painting keywords,watercolor
747864,http://blogs.nordstrom.com/fashion/,http://blogs.nordstrom.com/fashion/faribault-blankets-own-a-piece-of-history/,decor.bedding keywords,Blankets
747864,http://blogs.nordstrom.com/fashion/,http://blogs.nordstrom.com/fashion/listen-up-sondre-lerche/,food_and_drinks.food_types keywords,"Ice Cream, Jam"
747864,http://blogs.nordstrom.com/fashion/,http://blogs.nordstrom.com/fashion/pop-in-shop-qa-olivia-kim-poketo/,decor.home_improvement keywords,furniture
747864,http://blogs.nordstrom.com/fashion/,http://blogs.nordstrom.com/fashion/pop-in-shop-qa-olivia-kim-poketo/,diy.art.drawing keywords,colored pencils
747864,http://blogs.nordstrom.com/fashion/,http://blogs.nordstrom.com/fashion/pop-in-shop-qa-olivia-kim-poketo/,food_and_drinks.appliances keywords,Kettle
747864,http://blogs.nordstrom.com/fashion/,http://blogs.nordstrom.com/fashion/pop-in-shop-qa-olivia-kim-poketo/,food_and_drinks.food_types keywords,Tea
747864,http://blogs.nordstrom.com/fashion/,http://blogs.nordstrom.com/fashion/pop-in-studio-visit-baleen-jewelry/,food_and_drinks.food_types keywords,Fish
747864,http://blogs.nordstrom.com/fashion/,http://blogs.nordstrom.com/fashion/star-spangled-style-what-to-wear-this-4th-of-july/,food_and_drinks.food_types keywords,Salad
747864,http://blogs.nordstrom.com/fashion/,http://blogs.nordstrom.com/fashion/street-report-jens-summer-style/,beauty brands,NARS
747864,http://blogs.nordstrom.com/fashion/,http://blogs.nordstrom.com/fashion/street-report-jens-summer-style/,beauty.makeup keywords,"lipstick, lipstick, lipstick"
747864,http://blogs.nordstrom.com/fashion/,http://blogs.nordstrom.com/fashion/street-report-romping-in-the-free-world/,decor.furniture keywords,Bed
747864,http://blogs.nordstrom.com/fashion/,http://blogs.nordstrom.com/fashion/street-report-romping-in-the-free-world/,diy.sewing.sewing_patterns keywords,Hem
747864,http://blogs.nordstrom.com/fashion/,http://blogs.nordstrom.com/fashion/summer-events-calendar-2014/,food_and_drinks.food_types keywords,"Cake, Bread, Beef"
747864,http://blogs.nordstrom.com/fashion/,http://blogs.nordstrom.com/fashion/summer-events-calendar-2014/,kidsbabies.baby.baby_feeding keywords,formula
747864,http://blogs.nordstrom.com/fashion/,http://blogs.nordstrom.com/fashion/summertime-essential-picnics-made-easy/,food_and_drinks.food_types keywords,Brunch
747864,http://blogs.nordstrom.com/fashion/,http://blogs.nordstrom.com/fashion/whats-cooking-grilled-chicken-chardonnay-vegetables-with-sun-dried-tomato-vinaigrette/,cpg.cleaning. keywords,Paper Towels
747864,http://blogs.nordstrom.com/fashion/,http://blogs.nordstrom.com/fashion/whats-cooking-grilled-chicken-chardonnay-vegetables-with-sun-dried-tomato-vinaigrette/,food_and_drinks.appliances keywords,"Blender, Refrigerator "
747864,http://blogs.nordstrom.com/fashion/,http://blogs.nordstrom.com/fashion/whats-cooking-grilled-chicken-chardonnay-vegetables-with-sun-dried-tomato-vinaigrette/,food_and_drinks.cooking_tools keywords,Baking Dish
747864,http://blogs.nordstrom.com/fashion/,http://blogs.nordstrom.com/fashion/whats-cooking-grilled-chicken-chardonnay-vegetables-with-sun-dried-tomato-vinaigrette/,food_and_drinks.dishes keywords,platter
747864,http://blogs.nordstrom.com/fashion/,http://blogs.nordstrom.com/fashion/whats-cooking-grilled-chicken-chardonnay-vegetables-with-sun-dried-tomato-vinaigrette/,food_and_drinks.food_types keywords,Chicken
747864,http://blogs.nordstrom.com/fashion/,http://blogs.nordstrom.com/fashion/whats-cooking-grilled-chicken-chardonnay-vegetables-with-sun-dried-tomato-vinaigrette/,food_and_drinks.misc keywords,"Cookbook, recipe"
747864,http://blogs.nordstrom.com/fashion/,http://blogs.nordstrom.com/fashion/whats-cooking-grilled-chicken-chardonnay-vegetables-with-sun-dried-tomato-vinaigrette/,food_and_drinks.sauces_oils keywords,Olive Oil
747864,http://blogs.nordstrom.com/fashion/,http://blogs.nordstrom.com/fashion/whats-cooking-grilled-chicken-chardonnay-vegetables-with-sun-dried-tomato-vinaigrette/,food_and_drinks.spices keywords,"Basil, Oregano"
747864,http://blogs.nordstrom.com/fashion/,http://blogs.nordstrom.com/fashion/whats-cooking-grilled-chicken-chardonnay-vegetables-with-sun-dried-tomato-vinaigrette/,food_and_drinks.utensils keywords,"Peeler, Whisk"
747864,http://blogs.nordstrom.com/fashion/,http://blogs.nordstrom.com/fashion/zella-pro-three-guilt-free-ways-to-binge-this-summer/,outdoors.cycling keywords,Cycling
747864,http://blogs.nordstrom.com/fashion/,http://blogs.nordstrom.com/fashion/zella-pro-three-guilt-free-ways-to-binge-this-summer/,outdoors.exercise keywords,yoga
747864,http://blogs.nordstrom.com/fashion/,http://blogs.nordstrom.com/fashion/zella-pro-three-guilt-free-ways-to-binge-this-summer/,outdoors.hiking_keywords keywords,hike
758205,http://aprilandmaystudio.blogspot.com/,http://aprilandmaystudio.blogspot.com/2014/05/april-and-may-hearts_30.html,food_and_drinks.food_types keywords,Cake
758205,http://aprilandmaystudio.blogspot.com/,http://aprilandmaystudio.blogspot.com/2014/05/dille-kamille.html,food_and_drinks.food_types keywords,Risotto
758205,http://aprilandmaystudio.blogspot.com/,http://aprilandmaystudio.blogspot.com/2014/06/designa-house.html,cpg.pets. keywords,hay
758205,http://aprilandmaystudio.blogspot.com/,http://aprilandmaystudio.blogspot.com/2014/06/designa-house.html,decor.home_improvement keywords,furniture
758205,http://aprilandmaystudio.blogspot.com/,http://aprilandmaystudio.blogspot.com/2014/06/hazukashi-house-by-alts-design-office.html,decor.home_improvement keywords,furniture
758205,http://aprilandmaystudio.blogspot.com/,http://aprilandmaystudio.blogspot.com/2014/06/home-made-yogurt.html,food_and_drinks.misc keywords,recipe
758205,http://aprilandmaystudio.blogspot.com/,http://aprilandmaystudio.blogspot.com/2014/06/metod-new-kitchen-system-of-ikea.html,decor brands,Ikea
758205,http://aprilandmaystudio.blogspot.com/,http://aprilandmaystudio.blogspot.com/2014/06/metod-new-kitchen-system-of-ikea.html,decor.home_improvement keywords,kitchen
758205,http://aprilandmaystudio.blogspot.com/,http://aprilandmaystudio.blogspot.com/2014/06/metod-new-kitchen-system-of-ikea.html,kidsbabies.toys.toys keywords,building blocks
758205,http://aprilandmaystudio.blogspot.com/,http://aprilandmaystudio.blogspot.com/2014/06/steel-staircase.html,decor.home_improvement keywords,furniture
758205,http://aprilandmaystudio.blogspot.com/,http://aprilandmaystudio.blogspot.com/2014/06/vipp-flower-styling-workshop.html,decor.home_improvement keywords,"bathroom, kitchen"
758205,http://aprilandmaystudio.blogspot.com/,http://aprilandmaystudio.blogspot.com/2014/07/amsterdammer-pastoe.html,decor.home_improvement keywords,furniture
758205,http://aprilandmaystudio.blogspot.com/,http://aprilandmaystudio.blogspot.com/2014/07/case-house-by-jun-igarashi-architects.html,decor.home_improvement keywords,ceilings
758205,http://aprilandmaystudio.blogspot.com/,http://aprilandmaystudio.blogspot.com/2014/07/restaurant-story-helsinki.html,decor.home_improvement keywords,ceilings
46931,http://thefashionfruit.com/,http://thefashionfruit.com/a-day-with-the-dior-bar-jacket-1/,food_and_drinks brands,Presto
46931,http://thefashionfruit.com/,http://thefashionfruit.com/giorgio-armani-make-up-2/,beauty.makeup keywords,Bronzer
46931,http://thefashionfruit.com/,http://thefashionfruit.com/giorgio-armani-make-up-2/,diy.sewing.keywords keywords,fabric
46931,http://thefashionfruit.com/,http://thefashionfruit.com/goodbye-florence/,food_and_drinks brands,Presto
46931,http://thefashionfruit.com/,http://thefashionfruit.com/in-new-york-with-dior/,food_and_drinks brands,Presto
46931,http://thefashionfruit.com/,http://thefashionfruit.com/mirror-lenses-by-vogue-eyewear/,diy.sewing brands,Moda
46931,http://thefashionfruit.com/,http://thefashionfruit.com/mykonos-day-1/,cpg.pets brands,Regalo
46931,http://thefashionfruit.com/,http://thefashionfruit.com/mykonos-day-1/,food_and_drinks brands,Prepara
46931,http://thefashionfruit.com/,http://thefashionfruit.com/random-from-abu-dhabi/,diy.sewing brands,Moda
46931,http://thefashionfruit.com/,http://thefashionfruit.com/reflets-dete-by-chanel-2/,beauty.makeup keywords,"eyeliner, Bronzer, Eyeshadow, Mascara, Eyeshadow"
46931,http://thefashionfruit.com/,http://thefashionfruit.com/shooting-for-cosmopolitan-it/,decor brands,Alessi
46931,http://thefashionfruit.com/,http://thefashionfruit.com/tara-jarmon-dress-in-maldives/,food_and_drinks brands,Presto
46931,http://thefashionfruit.com/,http://thefashionfruit.com/trattamenti-viso-presso-atelier-limoni-e-la-gardenia/,beauty.skin_care keywords,facial
46931,http://thefashionfruit.com/,http://thefashionfruit.com/trattamenti-viso-presso-atelier-limoni-e-la-gardenia/,cpg.femaletoiletteries. keywords,facial
46931,http://thefashionfruit.com/,http://thefashionfruit.com/trattamenti-viso-presso-atelier-limoni-e-la-gardenia/,food_and_drinks brands,Presto
932443,http://nyclq-focalpoint.blogspot.com/,http://nyclq-focalpoint.blogspot.com/2014/03/15-inspirations-for-decoratng-with.html,decor.furniture keywords,"Benches, Stools, coffee table"
932443,http://nyclq-focalpoint.blogspot.com/,http://nyclq-focalpoint.blogspot.com/2014/03/15-inspirations-for-decoratng-with.html,diy.art.ceramics keywords,Stoneware
932443,http://nyclq-focalpoint.blogspot.com/,http://nyclq-focalpoint.blogspot.com/2014/03/15-inspirations-for-decoratng-with.html,food_and_drinks.food_types keywords,Tea
932443,http://nyclq-focalpoint.blogspot.com/,http://nyclq-focalpoint.blogspot.com/2014/03/dwell-with-dignity-thrift-studio-event.html,decor.home_improvement keywords,furniture
932443,http://nyclq-focalpoint.blogspot.com/,http://nyclq-focalpoint.blogspot.com/2014/03/oscars-style-2014.html,beauty brands,Burberry
932443,http://nyclq-focalpoint.blogspot.com/,http://nyclq-focalpoint.blogspot.com/2014/03/spring-cleaning-time-to-consign-10.html,beauty.fragrance keywords,perfume
932443,http://nyclq-focalpoint.blogspot.com/,http://nyclq-focalpoint.blogspot.com/2014/03/spring-cleaning-time-to-consign-10.html,decor brands,Ikea
932443,http://nyclq-focalpoint.blogspot.com/,http://nyclq-focalpoint.blogspot.com/2014/03/stylish-garden-stools-for-spring-at.html,decor.furniture keywords,"Stools, Tables, Side Tables, Side tables"
932443,http://nyclq-focalpoint.blogspot.com/,http://nyclq-focalpoint.blogspot.com/2014/03/stylish-garden-stools-for-spring-at.html,diy.art.ceramics keywords,Kiln
932443,http://nyclq-focalpoint.blogspot.com/,http://nyclq-focalpoint.blogspot.com/2014/03/stylish-garden-stools-for-spring-at.html,food_and_drinks.spices keywords,Mint
932443,http://nyclq-focalpoint.blogspot.com/,http://nyclq-focalpoint.blogspot.com/2014/04/10th-annual-design-on-dime-featured.html,diy.sewing.keywords keywords,fabric
932443,http://nyclq-focalpoint.blogspot.com/,http://nyclq-focalpoint.blogspot.com/2014/04/dreaming-of-summer-at-pottery-barn.html,decor brands,Pottery Barn
932443,http://nyclq-focalpoint.blogspot.com/,http://nyclq-focalpoint.blogspot.com/2014/04/dreaming-of-summer-at-pottery-barn.html,decor.furniture keywords,"sofa, Dining Chairs"
932443,http://nyclq-focalpoint.blogspot.com/,http://nyclq-focalpoint.blogspot.com/2014/04/dreaming-of-summer-at-pottery-barn.html,decor.kitchen keywords,Table Runner
932443,http://nyclq-focalpoint.blogspot.com/,http://nyclq-focalpoint.blogspot.com/2014/04/easter-ideas-for-entertaining-egg.html,food_and_drinks.food_types keywords,Brunch
932443,http://nyclq-focalpoint.blogspot.com/,http://nyclq-focalpoint.blogspot.com/2014/04/easter-ideas-for-entertaining-egg.html,food_and_drinks.spices keywords,Lavender
932443,http://nyclq-focalpoint.blogspot.com/,http://nyclq-focalpoint.blogspot.com/2014/04/mid-century-icon-hotel-valley-ho.html,decor.furniture keywords,"sofa, Bed"
932443,http://nyclq-focalpoint.blogspot.com/,http://nyclq-focalpoint.blogspot.com/2014/04/mid-century-icon-hotel-valley-ho.html,decor.home_improvement keywords,"kitchen, furniture"
932443,http://nyclq-focalpoint.blogspot.com/,http://nyclq-focalpoint.blogspot.com/2014/04/spring-market-day-at-arizona-design.html,decor.furniture keywords,Tables
932443,http://nyclq-focalpoint.blogspot.com/,http://nyclq-focalpoint.blogspot.com/2014/04/spring-market-day-at-arizona-design.html,decor.home_improvement keywords,furniture
932443,http://nyclq-focalpoint.blogspot.com/,http://nyclq-focalpoint.blogspot.com/2014/04/thrift-lattice-lamp-revamp-spring.html,decor brands,"West Elm, Pier 1"
932443,http://nyclq-focalpoint.blogspot.com/,http://nyclq-focalpoint.blogspot.com/2014/04/thrift-lattice-lamp-revamp-spring.html,decor.home_improvement keywords,furniture
932443,http://nyclq-focalpoint.blogspot.com/,http://nyclq-focalpoint.blogspot.com/2014/04/thrift-lattice-lamp-revamp-spring.html,decor.other_words keywords,Finial
932443,http://nyclq-focalpoint.blogspot.com/,http://nyclq-focalpoint.blogspot.com/2014/04/weekend-thrifting-natural-additions-for.html,decor.home_improvement keywords,bathroom
932443,http://nyclq-focalpoint.blogspot.com/,http://nyclq-focalpoint.blogspot.com/2014/04/weekend-thrifting-natural-additions-for.html,diy.sewing.keywords keywords,fabric
932443,http://nyclq-focalpoint.blogspot.com/,http://nyclq-focalpoint.blogspot.com/2014/05/asa-decorators-showhouse-spotlight.html,decor.furniture keywords,coffee table
932443,http://nyclq-focalpoint.blogspot.com/,http://nyclq-focalpoint.blogspot.com/2014/05/mothers-day-quotes-funnies.html,food_and_drinks.food_types keywords,Brunch
932443,http://nyclq-focalpoint.blogspot.com/,http://nyclq-focalpoint.blogspot.com/2014/05/outdoor-living-design-challenge.html,decor brands,World Market
932443,http://nyclq-focalpoint.blogspot.com/,http://nyclq-focalpoint.blogspot.com/2014/05/outdoor-living-design-challenge.html,decor.furniture keywords,"ottoman, Stools, Tables"
932443,http://nyclq-focalpoint.blogspot.com/,http://nyclq-focalpoint.blogspot.com/2014/05/outdoor-living-design-challenge.html,outdoors.hiking_keywords keywords,tent
932443,http://nyclq-focalpoint.blogspot.com/,http://nyclq-focalpoint.blogspot.com/2014/05/talk-derby-to-me-diy-derby-style.html,decor.kitchen keywords,"Stemware, Napkins"
932443,http://nyclq-focalpoint.blogspot.com/,http://nyclq-focalpoint.blogspot.com/2014/05/talk-derby-to-me-diy-derby-style.html,diy.sewing.keywords keywords,fabric
932443,http://nyclq-focalpoint.blogspot.com/,http://nyclq-focalpoint.blogspot.com/2014/05/talk-derby-to-me-diy-derby-style.html,food_and_drinks.food_types keywords,Pasta
932443,http://nyclq-focalpoint.blogspot.com/,http://nyclq-focalpoint.blogspot.com/2014/05/talk-derby-to-me-diy-derby-style.html,food_and_drinks.spices keywords,"Lavender, Mint"
932443,http://nyclq-focalpoint.blogspot.com/,http://nyclq-focalpoint.blogspot.com/2014/07/how-was-your-july-4th.html,decor.kitchen keywords,Napkins
932443,http://nyclq-focalpoint.blogspot.com/,http://nyclq-focalpoint.blogspot.com/2014/07/welcome-july-with-10-patriotic-paint.html,decor.home_improvement keywords,furniture
1082734,http://fashionclick.teenvogue.com/,http://www.teenvogue.com/my-life/2014-06/weekend-roundup-6-28,cpg.cleaning. keywords,Toothpaste
954369,http://craftedincarhartt.wordpress.com,http://craftedincarhartt.wordpress.com/2014/03/12/diy-clover-crown-for-st-patricks-day/,outdoors brands,Carhartt
954369,http://craftedincarhartt.wordpress.com,http://craftedincarhartt.wordpress.com/2014/03/13/how-to-protect-your-bike-during-rough-weather/,cpg.femaletoiletteries. keywords,pads
954369,http://craftedincarhartt.wordpress.com,http://craftedincarhartt.wordpress.com/2014/03/13/how-to-protect-your-bike-during-rough-weather/,diy.sewing.keywords keywords,fabric
954369,http://craftedincarhartt.wordpress.com,http://craftedincarhartt.wordpress.com/2014/03/13/how-to-protect-your-bike-during-rough-weather/,outdoors brands,Carhartt
954369,http://craftedincarhartt.wordpress.com,http://craftedincarhartt.wordpress.com/2014/03/13/how-to-protect-your-bike-during-rough-weather/,outdoors.cycling keywords,Bicycle
954369,http://craftedincarhartt.wordpress.com,http://craftedincarhartt.wordpress.com/2014/03/26/diysolarscreenprinting/,outdoors brands,Carhartt
954369,http://craftedincarhartt.wordpress.com,http://craftedincarhartt.wordpress.com/2014/03/28/on-multi-tasking-and-renovations/,diy.sewing.keywords keywords,fabric
954369,http://craftedincarhartt.wordpress.com,http://craftedincarhartt.wordpress.com/2014/03/28/on-multi-tasking-and-renovations/,outdoors brands,Carhartt
954369,http://craftedincarhartt.wordpress.com,http://craftedincarhartt.wordpress.com/2014/04/02/diy-slab-constructed-bowl/,outdoors brands,Carhartt
954369,http://craftedincarhartt.wordpress.com,http://craftedincarhartt.wordpress.com/2014/04/04/4127/,food_and_drinks.food_types keywords,Bread
954369,http://craftedincarhartt.wordpress.com,http://craftedincarhartt.wordpress.com/2014/04/09/diy-ombre-eggs/,outdoors brands,Carhartt
954369,http://craftedincarhartt.wordpress.com,http://craftedincarhartt.wordpress.com/2014/04/11/building-hugger/,outdoors brands,Carhartt
954369,http://craftedincarhartt.wordpress.com,http://craftedincarhartt.wordpress.com/2014/04/14/the-ultimate-jacket-for-diyers/,diy.sewing.keywords keywords,fabric
954369,http://craftedincarhartt.wordpress.com,http://craftedincarhartt.wordpress.com/2014/04/14/the-ultimate-jacket-for-diyers/,outdoors brands,Carhartt
954369,http://craftedincarhartt.wordpress.com,http://craftedincarhartt.wordpress.com/2014/04/17/come-sweat-or-stain/,diy.sewing.keywords keywords,fabric
954369,http://craftedincarhartt.wordpress.com,http://craftedincarhartt.wordpress.com/2014/04/17/come-sweat-or-stain/,outdoors brands,Carhartt
954369,http://craftedincarhartt.wordpress.com,http://craftedincarhartt.wordpress.com/2014/04/23/popps-packing/,outdoors brands,Carhartt
954369,http://craftedincarhartt.wordpress.com,http://craftedincarhartt.wordpress.com/2014/04/25/do-it-yourself-mixed-media-collage/,diy.art.painting keywords,"watercolor, GOUACHE"
954369,http://craftedincarhartt.wordpress.com,http://craftedincarhartt.wordpress.com/2014/04/25/do-it-yourself-mixed-media-collage/,outdoors brands,Carhartt
954369,http://craftedincarhartt.wordpress.com,http://craftedincarhartt.wordpress.com/2014/04/29/from-mother-nature-to-mom/,outdoors brands,Carhartt
954369,http://craftedincarhartt.wordpress.com,http://craftedincarhartt.wordpress.com/2014/05/01/keep-growing-detroit/,outdoors brands,Carhartt
954369,http://craftedincarhartt.wordpress.com,http://craftedincarhartt.wordpress.com/2014/05/02/gift-ideas-for-mom/,outdoors brands,Carhartt
954369,http://craftedincarhartt.wordpress.com,http://craftedincarhartt.wordpress.com/2014/05/05/diy-handmade-trivet/,diy.sewing.knitting keywords,yarn
954369,http://craftedincarhartt.wordpress.com,http://craftedincarhartt.wordpress.com/2014/05/05/diy-handmade-trivet/,outdoors brands,Carhartt
954369,http://craftedincarhartt.wordpress.com,http://craftedincarhartt.wordpress.com/2014/05/07/mothers-day-gift-guide/,outdoors brands,Carhartt
954369,http://craftedincarhartt.wordpress.com,http://craftedincarhartt.wordpress.com/2014/05/09/masterframebuildingmomma/,outdoors brands,Carhartt
954369,http://craftedincarhartt.wordpress.com,http://craftedincarhartt.wordpress.com/2014/05/09/masterframebuildingmomma/,outdoors.cycling keywords,Cycling
954369,http://craftedincarhartt.wordpress.com,http://craftedincarhartt.wordpress.com/2014/05/14/packing-for-portland-the-carhartt-womens-guide/,outdoors brands,Carhartt
954369,http://craftedincarhartt.wordpress.com,http://craftedincarhartt.wordpress.com/2014/05/16/where-to-get-stuff-done-adx/,outdoors brands,Carhartt
954369,http://craftedincarhartt.wordpress.com,http://craftedincarhartt.wordpress.com/2014/05/17/the-makers-dream/,outdoors brands,Carhartt
954369,http://craftedincarhartt.wordpress.com,http://craftedincarhartt.wordpress.com/2014/05/21/diy-babys-breath-crown/,outdoors brands,Carhartt
954369,http://craftedincarhartt.wordpress.com,http://craftedincarhartt.wordpress.com/2014/05/21/diy-babys-breath-crown/,outdoors.hiking_keywords keywords,hike
954369,http://craftedincarhartt.wordpress.com,http://craftedincarhartt.wordpress.com/2014/05/22/peace-love-and-carrots/,outdoors brands,Carhartt
954369,http://craftedincarhartt.wordpress.com,http://craftedincarhartt.wordpress.com/2014/05/27/diy-mossy-bookend/,outdoors brands,Carhartt
954369,http://craftedincarhartt.wordpress.com,http://craftedincarhartt.wordpress.com/2014/05/29/the-fight-for-the-henhouse/,beauty.hair keywords,Tweezers
954369,http://craftedincarhartt.wordpress.com,http://craftedincarhartt.wordpress.com/2014/05/29/the-fight-for-the-henhouse/,cpg.femaletoiletteries. keywords,"pads, tweezers, Tweezers"
954369,http://craftedincarhartt.wordpress.com,http://craftedincarhartt.wordpress.com/2014/05/29/the-fight-for-the-henhouse/,food_and_drinks.food_types keywords,Chicken
954369,http://craftedincarhartt.wordpress.com,http://craftedincarhartt.wordpress.com/2014/05/29/the-fight-for-the-henhouse/,outdoors brands,Carhartt
954369,http://craftedincarhartt.wordpress.com,http://craftedincarhartt.wordpress.com/2014/06/03/gift-guide-for-dads-day/,outdoors brands,Carhartt
954369,http://craftedincarhartt.wordpress.com,http://craftedincarhartt.wordpress.com/2014/06/05/anne-the-riveter-and-her-riveted-rabbit/,outdoors brands,Carhartt
954369,http://craftedincarhartt.wordpress.com,http://craftedincarhartt.wordpress.com/2014/06/10/budget-friendly-gift-ideas-for-dad/,decor.bath keywords,Shower Curtain
954369,http://craftedincarhartt.wordpress.com,http://craftedincarhartt.wordpress.com/2014/06/10/budget-friendly-gift-ideas-for-dad/,diy.sewing.sewing_patterns keywords,DRILL HOLES
954369,http://craftedincarhartt.wordpress.com,http://craftedincarhartt.wordpress.com/2014/06/10/budget-friendly-gift-ideas-for-dad/,outdoors brands,Carhartt
954369,http://craftedincarhartt.wordpress.com,http://craftedincarhartt.wordpress.com/2014/06/12/the-family-that-fixes-cars-together-stays-together/,food_and_drinks.food_types keywords,Tea
954369,http://craftedincarhartt.wordpress.com,http://craftedincarhartt.wordpress.com/2014/06/12/the-family-that-fixes-cars-together-stays-together/,kidsbabies.toys brands,Hot Wheels
954369,http://craftedincarhartt.wordpress.com,http://craftedincarhartt.wordpress.com/2014/06/12/the-family-that-fixes-cars-together-stays-together/,outdoors brands,Carhartt
954369,http://craftedincarhartt.wordpress.com,http://craftedincarhartt.wordpress.com/2014/06/17/how-to-reclaim-red-clay/,outdoors brands,Carhartt
954369,http://craftedincarhartt.wordpress.com,http://craftedincarhartt.wordpress.com/2014/06/25/diy-american-visor/,diy.sewing.embroidery keywords,embroidery thread
954369,http://craftedincarhartt.wordpress.com,http://craftedincarhartt.wordpress.com/2014/06/25/diy-american-visor/,diy.sewing.keywords keywords,fabric
954369,http://craftedincarhartt.wordpress.com,http://craftedincarhartt.wordpress.com/2014/06/25/diy-american-visor/,outdoors brands,Carhartt
954369,http://craftedincarhartt.wordpress.com,http://craftedincarhartt.wordpress.com/2014/06/26/trash-that-isnt-so-trashy/,outdoors brands,Carhartt
954369,http://craftedincarhartt.wordpress.com,http://craftedincarhartt.wordpress.com/2014/06/30/diy-american-paper-chains/,outdoors.water_sports keywords,Fishing
954369,http://craftedincarhartt.wordpress.com,http://craftedincarhartt.wordpress.com/2014/07/03/just-us-hens/,food_and_drinks.food_types keywords,Chicken
954369,http://craftedincarhartt.wordpress.com,http://craftedincarhartt.wordpress.com/2014/07/03/just-us-hens/,outdoors brands,Carhartt
954369,http://craftedincarhartt.wordpress.com,http://craftedincarhartt.wordpress.com/2014/07/08/the-fountain-of-youth/,cpg.pets brands,Lifetime
934966,http://www.loveforlacquer.com/,http://www.loveforlacquer.com/2014/05/anastasia-beverly-hills-pro-series.html,beauty brands,Anastasia Beverly Hills
934966,http://www.loveforlacquer.com/,http://www.loveforlacquer.com/2014/05/anastasia-beverly-hills-pro-series.html,beauty.makeup keywords,Concealer
934966,http://www.loveforlacquer.com/,http://www.loveforlacquer.com/2014/05/anastasia-beverly-hills-pro-series.html,food_and_drinks.food_types keywords,Cake
934966,http://www.loveforlacquer.com/,http://www.loveforlacquer.com/2014/05/anastasia-beverly-hills-pro-series.html,kidsbabies.baby.baby_feeding keywords,formula
934966,http://www.loveforlacquer.com/,http://www.loveforlacquer.com/2014/05/bite-beauty-matte-creme-lip-crayons.html,beauty brands,Bite Beauty
934966,http://www.loveforlacquer.com/,http://www.loveforlacquer.com/2014/05/cameo-colours-swatches-review.html,food_and_drinks.food_types keywords,Cake
934966,http://www.loveforlacquer.com/,http://www.loveforlacquer.com/2014/05/cameo-colours-swatches-review.html,kidsbabies.baby.baby_feeding keywords,formula
934966,http://www.loveforlacquer.com/,http://www.loveforlacquer.com/2014/05/inglot-blush-fusion-blush-collection.html,beauty.makeup keywords,"makeup, Bronzer"
934966,http://www.loveforlacquer.com/,http://www.loveforlacquer.com/2014/05/inglot-blush-fusion-blush-collection.html,beauty.words keywords,makeup 
934966,http://www.loveforlacquer.com/,http://www.loveforlacquer.com/2014/05/luxie-lush-pink-perfection-synthetic.html,beauty.makeup keywords,makeup
934966,http://www.loveforlacquer.com/,http://www.loveforlacquer.com/2014/05/luxie-lush-pink-perfection-synthetic.html,beauty.words keywords,makeup 
934966,http://www.loveforlacquer.com/,http://www.loveforlacquer.com/2014/05/sephora-pantone-universe-top-radiant.html,beauty brands,SEPHORA+PANTONE UNIVERSE
934966,http://www.loveforlacquer.com/,http://www.loveforlacquer.com/2014/05/sephora-pantone-universe-top-radiant.html,beauty.makeup keywords,"lipstick, eyeliner, lipstick, makeup, Luminizer, Eyeshadow, Eyeshadow palette, Eyeshadow, lipstick"
934966,http://www.loveforlacquer.com/,http://www.loveforlacquer.com/2014/05/sephora-pantone-universe-top-radiant.html,beauty.words keywords,makeup 
934966,http://www.loveforlacquer.com/,http://www.loveforlacquer.com/2014/05/sephora-pantone-universe-top-radiant.html,diy.sewing.sewing_patterns keywords,stippling
934966,http://www.loveforlacquer.com/,http://www.loveforlacquer.com/2014/05/sephora-pantone-universe-top-radiant.html,kidsbabies.baby.baby_feeding keywords,formula
934966,http://www.loveforlacquer.com/,http://www.loveforlacquer.com/2014/05/superchic-lacquer-gloss48-day-tripper.html,food_and_drinks.spices keywords,Mint
934966,http://www.loveforlacquer.com/,http://www.loveforlacquer.com/2014/05/superchic-lacquer-gloss48-day-tripper.html,kidsbabies.baby.baby_feeding keywords,formula
934966,http://www.loveforlacquer.com/,http://www.loveforlacquer.com/2014/05/superchic-lacquer-where-dreams-are-born.html,diy.sewing.quilting keywords,On Point
934966,http://www.loveforlacquer.com/,http://www.loveforlacquer.com/2014/05/superchic-lacquer-where-dreams-are-born.html,kidsbabies.baby.baby_feeding keywords,formula
934966,http://www.loveforlacquer.com/,http://www.loveforlacquer.com/2014/05/too-faced-little-black-book-of-bronzers.html,beauty.makeup keywords,"makeup, Bronzer"
934966,http://www.loveforlacquer.com/,http://www.loveforlacquer.com/2014/05/too-faced-little-black-book-of-bronzers.html,beauty.words keywords,makeup 
934966,http://www.loveforlacquer.com/,http://www.loveforlacquer.com/2014/05/wantable-box-may-2014.html,beauty.makeup keywords,"lipstick, lipstick, makeup, Eyeshadow, Eyeshadow, lipstick"
934966,http://www.loveforlacquer.com/,http://www.loveforlacquer.com/2014/05/wantable-box-may-2014.html,beauty.words keywords,makeup 
934966,http://www.loveforlacquer.com/,http://www.loveforlacquer.com/2014/05/wantable-box-may-2014.html,food_and_drinks.spices keywords,Mint
934966,http://www.loveforlacquer.com/,http://www.loveforlacquer.com/2014/05/you-polish-dolphins-collection-swatches.html,kidsbabies.baby.baby_feeding keywords,formula
